folder_name,perspective_taking,length,readability_fog,readability_flesch_reading_ease,readability_smog,readability_automated_readability,sentiment_polarity,sentiment_subjectivity,comparative,superlative,present,past,future,ESGBERT/EnvironmentalBERT-forest_class_0,ESGBERT/EnvironmentalBERT-forest_class_1,ESGBERT/EnvironmentalBERT-action_class_0,ESGBERT/EnvironmentalBERT-action_class_1,ESGBERT/EnvironmentalBERT-environmental_class_0,ESGBERT/EnvironmentalBERT-environmental_class_1,ESGBERT/GovernanceBERT-governance_class_0,ESGBERT/GovernanceBERT-governance_class_1,ESGBERT/SocialBERT-social_class_0,ESGBERT/SocialBERT-social_class_1,ESGBERT/EnvironmentalBERT-water_class_0,ESGBERT/EnvironmentalBERT-water_class_1,ESGBERT/EnvironmentalBERT-biodiversity_class_0,ESGBERT/EnvironmentalBERT-biodiversity_class_1,exchange,ticker,year1,year2
NYSE_DIS_2018,0.0260869338374488,9.861466923273516,12.42,34.76,14.7,13.9,0.1388236573168081,0.4116017163962364,11,9,166,137,9,0.9998432397842408,0.0001567482249811,0.5440270304679871,0.4559729695320129,0.635185718536377,0.3648142516613006,0.9707207679748536,0.0292792115360498,0.724515974521637,0.2754839658737182,0.8674207925796509,0.1325791776180267,0.9998484253883362,0.0001515394687885,NYSE,DIS,2018,nan
NYSE_NSP_2015,0.0,7.934513463882263,20.78,4.14,20.8,23.6,0.1283333333333333,0.3596666666666667,2,0,17,26,0,0.9998818039894104,0.0001181903062388,0.3197820782661438,0.6802179217338562,0.8310257792472839,0.168974220752716,0.973405122756958,0.0265948772430419,0.3268814086914062,0.6731185913085938,0.9999482035636902,5.178579885978252e-05,0.9998356699943542,0.0001643258874537,NYSE,NSP,2015,nan
NYSE_TM_2011,0.1074073676269008,12.445632705549428,12.67,18.18,18.6,18.7,0.0878595549354887,0.3825979249534919,127,43,1976,1649,83,0.9385812878608704,0.0614187382161617,0.3993645310401916,0.6006354689598083,0.2098187506198883,0.7901812195777893,0.9808157682418824,0.0191842075437307,0.974982500076294,0.025017611682415,0.9098360538482666,0.0901639237999916,0.9522239565849304,0.047775998711586,NYSE,TM,2011,nan
NYSE_CS_2015,0.0109780428165625,12.050984860089908,12.57,19.5,18.2,18.7,0.0976067842205534,0.3429404303378917,67,24,1612,760,18,0.9750882387161256,0.024911755695939,0.4664590358734131,0.5335409045219421,0.621794581413269,0.3782054483890533,0.8333081007003784,0.1666919440031051,0.516322910785675,0.4836770892143249,0.9922765493392944,0.0077234711498022,0.973896861076355,0.0261031594127416,NYSE,CS,2015,nan
NYSE_CVS_2015,0.0089171968842549,12.322303365857197,11.54,30.3,16.8,16.8,0.156271238480208,0.40114351156336,217,57,2500,1327,66,0.9834218621253968,0.0165781062096357,0.3135240972042084,0.686475932598114,0.7405290603637695,0.2594708800315857,0.894737184047699,0.1052628308534622,0.5932683348655701,0.4067316651344299,0.9638677835464478,0.0361321568489074,0.9996562004089355,0.0003439112915657,NYSE,CVS,2015,nan
NYSE_CLS_2012,0.0160857865721751,11.216942367479062,13.05,12.77,18.3,18.4,0.1095007981859409,0.35568460403089,24,16,737,416,20,0.9828708171844482,0.0171292144805192,0.472590684890747,0.5274093151092529,0.4540367722511291,0.5459631681442261,0.8393834233283997,0.1606165468692779,0.5242730975151062,0.4757268726825714,0.9286887645721436,0.0713112205266952,0.9829912185668944,0.0170087274163961,NYSE,CLS,2012,nan
NYSE_CHT_2008,0.0064338229380677,12.442637723842076,10.65,23.66,17.1,16.5,0.1016991850088893,0.3685602693978334,65,44,1896,1423,92,0.9776179194450378,0.0223819706588983,0.4994480311870575,0.5005519390106201,0.6069854497909546,0.3930145800113678,0.9116028547286988,0.0883972197771072,0.7280330657958984,0.2719669044017792,0.974310040473938,0.025689935311675,0.9885431528091432,0.0114568676799535,NYSE,CHT,2008,nan
NYSE_DDS_2018,0.0,9.217216675915616,13.23,31.82,16.4,15.3,0.053834808259587,0.3755162241887906,1,2,97,76,5,0.99987131357193,0.0001286736951442,0.626748263835907,0.3732516765594482,0.9552245140075684,0.0447753779590129,0.8267025947570801,0.1732974201440811,0.7133600115776062,0.2866400778293609,0.9999493956565856,5.054766006651335e-05,0.999868094921112,0.0001319692819379,NYSE,DDS,2018,nan
NYSE_ACN_2011,0.0055248613697181,11.69779377603076,12.55,28.47,17.1,17.5,0.138582687240735,0.3706440229674028,111,13,1298,595,56,0.9930124878883362,0.0069873775355517,0.2487783432006836,0.7512217164039612,0.6288328766822815,0.3711671531200409,0.8528366088867188,0.1471634358167648,0.4919419884681701,0.5080580115318298,0.9784374237060548,0.0215625464916229,0.9998374581336976,0.0001626140729058,NYSE,ACN,2011,nan
NYSE_GS_2012,0.0,9.891111281468072,16.79,22.48,18.8,20.3,0.2107546711866565,0.3367621196205752,13,4,111,102,2,0.9924615621566772,0.0075384313240647,0.8575868606567383,0.1424132138490677,0.5377777218818665,0.4622222483158111,0.8933942317962646,0.1066057235002517,0.8360131978988647,0.1639868915081024,0.9582964181900024,0.0417036116123199,0.9994827508926392,0.0005171861266717,NYSE,GS,2012,nan
NYSE_PAYC_2021,0.0,10.783425454944483,12.75,23.26,16.6,16.0,0.1412443324388264,0.3634561698416047,21,15,556,221,8,0.9998601078987122,0.0001398826425429,0.3037737607955932,0.696226179599762,0.7631945610046387,0.2368055433034896,0.867034912109375,0.1329650729894638,0.457133412361145,0.542866587638855,0.9747676849365234,0.0252323243767023,0.9887434840202332,0.0112564796581864,NYSE,PAYC,2021,nan
NYSE_KMB_2005,0.0093582875189455,12.252975315216393,10.8,16.02,17.3,17.3,0.1154478449481901,0.3417233177984339,83,31,1581,1276,90,0.8573693633079529,0.1426306813955307,0.355461448431015,0.6445384621620178,0.5015419721603394,0.4984580278396606,0.9279887080192566,0.0720112696290016,0.6072254180908203,0.3927744925022125,0.9384596347808838,0.0615403428673744,0.9825730323791504,0.0174269471317529,NYSE,KMB,2005,nan
NYSE_SLG_2019,0.0082872905283727,11.337833710060956,13.32,20.92,17.9,17.7,0.0540968743687774,0.348705593388374,20,25,776,435,9,0.9833937883377076,0.0166062153875827,0.4789579808712005,0.5210420489311218,0.247360348701477,0.7526397109031677,0.8681625723838806,0.1318374425172805,0.6330088973045349,0.3669911026954651,0.8859395384788513,0.1140604391694068,0.9840081334114076,0.015991823747754,NYSE,SLG,2019,nan
NYSE_WM_2011,0.0166666611111129,10.995192708456267,12.15,31.82,16.5,15.8,0.059211294657723,0.3265607130964275,67,15,662,386,15,0.999295175075531,0.0007048455299809,0.35425865650177,0.64574134349823,0.1684950590133667,0.8315050005912781,0.972297430038452,0.0277026109397411,0.9195756912231444,0.0804242640733718,0.972432255744934,0.0275677070021629,0.9722785353660583,0.027721444144845,NYSE,WM,2011,nan
NYSE_ABEV_2018,0.0067114082698979,11.843911249931145,10.5,42.0,15.0,13.8,0.1044534569892495,0.3645407233898421,96,29,1153,1016,16,0.9965332746505736,0.003466737922281,0.771909773349762,0.2280901968479156,0.7793676853179932,0.2206323146820068,0.9311510920524596,0.068848893046379,0.8645458817481995,0.1354541629552841,0.937941551208496,0.0620584972202777,0.99802827835083,0.0019717921968549,NYSE,ABEV,2018,nan
NYSE_AA_2012,0.0,10.249591823249144,11.24,36.08,15.0,13.5,0.1019024035665827,0.4011680458844635,33,10,239,205,4,0.9992443323135376,0.0007555590709671,0.4580386281013489,0.5419614315032959,0.3658328056335449,0.6341672539710999,0.9554358124732972,0.0445641987025737,0.7104587554931641,0.2895412147045135,0.9231959581375122,0.0768040344119072,0.9845057725906372,0.0154942637309432,NYSE,AA,2012,nan
NYSE_FUL_2018,0.0122249358863237,11.027263887367784,10.18,36.49,14.8,13.8,0.1658031571251659,0.3892256815890494,31,14,717,388,11,0.9719415307044984,0.0280584059655666,0.3513838648796081,0.6486160755157471,0.5964849591255188,0.4035150408744812,0.9545616507530212,0.0454384237527847,0.5527997612953186,0.447200208902359,0.9175743460655212,0.0824256837368011,0.9928280711174012,0.0071719093248248,NYSE,FUL,2018,nan
NYSE_STM_2002,0.0242718407327118,11.52861178876435,10.79,34.46,15.6,14.2,0.1091013163893462,0.3565256420867391,54,33,1035,590,43,0.9452427625656128,0.0547572299838066,0.5307088494300842,0.4692911803722381,0.5016553401947021,0.4983447194099426,0.9435173869132996,0.0564825646579265,0.7119194269180298,0.2880805134773254,0.9159650802612304,0.0840348750352859,0.9946333169937134,0.0053666387684643,NYSE,STM,2002,nan
NYSE_ALV_2021,0.0040322578322432,13.18198420146668,10.25,31.31,16.9,15.9,0.0785866213412233,0.3986642580000266,270,97,4546,3740,169,0.9980958700180054,0.001904223114252,0.8239580392837524,0.1760420501232147,0.8655004501342773,0.1344996392726898,0.9408136010169984,0.0591864585876464,0.923712193965912,0.0762877687811851,0.9934346675872804,0.0065654180943965,0.9997625946998596,0.0002374099276494,NYSE,ALV,2021,nan
NYSE_KRA_2020,0.0014684285655758,11.76990603254442,12.2,21.33,17.7,17.7,0.0995705750560118,0.3846132821207509,44,16,1201,698,17,0.9803224802017212,0.0196774471551179,0.5652644038200378,0.4347355961799621,0.3576970398426056,0.6423030495643616,0.8617795705795288,0.1382205635309219,0.5752039551734924,0.4247959554195404,0.9397648572921752,0.0602351427078247,0.989984393119812,0.0100156059488654,NYSE,KRA,2020,nan
NYSE_ASIX_2021,0.007821228176399,11.924140676170074,14.68,6.58,19.9,21.3,0.1140741705286314,0.3849386007425044,45,37,1354,803,23,0.9931792616844176,0.0068206703290343,0.5351752638816833,0.4648246765136719,0.5448143482208252,0.4551856517791748,0.8270840048789978,0.172915980219841,0.5876849293708801,0.4123151004314422,0.9064173102378844,0.0935827121138572,0.9943137764930724,0.0056862668134272,NYSE,ASIX,2021,nan
NYSE_APH_2021,0.0015822782306521,11.561639435760828,12.82,20.92,17.9,17.9,0.1052790809267491,0.3928256568800613,53,30,998,636,29,0.9904477000236512,0.0095522832125425,0.6358869671821594,0.3641129732131958,0.4791591167449951,0.5208409428596497,0.8214347958564758,0.1785652041435241,0.7296769618988037,0.2703230082988739,0.9375540018081664,0.0624460466206073,0.9997113347053528,0.0002886240545194,NYSE,APH,2021,nan
NYSE_CAT_2014,0.0088719887361231,12.224177754425527,10.64,24.58,16.6,16.0,0.1339649256900586,0.4116314915349118,163,54,2247,1120,35,0.9604594707489014,0.0395405702292919,0.4745282232761383,0.5254717469215393,0.4140672385692596,0.585932731628418,0.9441277980804444,0.0558722168207168,0.7260891795158386,0.2739107608795166,0.8962028622627258,0.1037970855832099,0.9783925414085388,0.0216074250638484,NYSE,CAT,2014,nan
NYSE_PEG_2017,0.0080482889287435,12.092192608256603,11.37,30.7,16.5,15.7,0.1574548115441955,0.426850660645758,180,38,2026,837,52,0.987485647201538,0.0125143658369779,0.3639346659183502,0.6360653042793274,0.4115025103092193,0.5884974598884583,0.942395806312561,0.057604145258665,0.6831981539726257,0.3168018758296966,0.9293649196624756,0.0706350803375244,0.9563283324241638,0.0436716601252555,NYSE,PEG,2017,nan
NYSE_LXK_2021,0.0101892270466918,12.4530108454101,10.62,24.17,16.9,16.8,0.0986849855947021,0.3505627595751074,121,56,2441,1530,26,0.9623533487319946,0.0376466065645217,0.4766785800457001,0.5233213305473328,0.419057697057724,0.5809423327445984,0.904934585094452,0.0950653776526451,0.7195574045181274,0.2804425954818725,0.8895680904388428,0.1104319468140602,0.9720936417579652,0.0279064439237117,NYSE,LXK,2021,nan
NYSE_DD_2020,0.0082644620510135,12.056249256128671,12.68,19.4,18.2,18.8,0.1151342180261669,0.390868450758282,89,32,1618,757,58,0.9789318442344666,0.0210681166499853,0.4824451506137848,0.5175548791885376,0.4202657341957092,0.5797343254089355,0.9122323393821716,0.0877677351236343,0.5990824103355408,0.4009175300598144,0.8797430396080017,0.1202569305896759,0.997056484222412,0.0029436056502163,NYSE,DD,2020,nan
NYSE_VAR_2015,0.0267175470543713,11.275175761266656,12.8,29.59,16.5,16.1,0.1459528578448516,0.3722008848821533,47,16,864,515,20,0.9996755719184875,0.0003243883547838,0.4708285927772522,0.5291714072227478,0.601853609085083,0.398146390914917,0.9204062819480896,0.0795937553048133,0.7095535397529602,0.2904464900493622,0.9387383460998536,0.0612616874277591,0.9996668696403505,0.0003331246844027,NYSE,VAR,2015,nan
NYSE_ATI_2022,0.0447760525730558,10.686155459034484,12.03,32.22,15.7,15.8,0.1207006902067143,0.3456500474090838,35,11,415,292,14,0.8930931091308594,0.1069068908691406,0.2372222542762756,0.7627776861190796,0.0871893465518951,0.9128106832504272,0.9797757267951964,0.0202242638915777,0.8143501281738281,0.1856499016284942,0.74870365858078,0.2512963414192199,0.937969207763672,0.0620307475328445,NYSE,ATI,2022,nan
NYSE_PH_2020,0.0061349655613708,10.36860426020847,13.59,14.19,17.7,17.8,0.1364144403215831,0.3842378716521574,33,9,349,152,5,0.9962050318717957,0.0037949634715914,0.5391986966133118,0.4608013033866882,0.4366404116153717,0.5633596181869507,0.7529276609420776,0.2470724284648895,0.5774785280227661,0.4225214421749115,0.9732805490493774,0.0267194453626871,0.9997820854187012,0.0002178406284656,NYSE,PH,2020,nan
NYSE_WMB_2019,0.0037140200822636,12.242650446188057,10.47,25.29,16.8,17.0,0.1470558673097733,0.3879985335474129,81,42,2069,978,36,0.9897287487983704,0.0102712670341134,0.4827692210674286,0.5172308087348938,0.4874989986419678,0.5125010013580322,0.8691380620002747,0.1308619230985641,0.7015467286109924,0.2984533607959747,0.9685947895050048,0.0314052663743495,0.942034900188446,0.0579650364816188,NYSE,WMB,2019,nan
NYSE_PII_2021,0.0342577459822393,12.213549623135716,11.63,21.53,17.3,17.2,0.1570143383245576,0.3811919829292087,108,44,2172,1034,58,0.9773337841033936,0.0226662494242191,0.3070784211158752,0.6929215788841248,0.7191647887229919,0.2808352410793304,0.9057841300964355,0.0942158475518226,0.554090142250061,0.4459098577499389,0.9702108502388,0.0297890845686197,0.9862096905708312,0.013790319673717,NYSE,PII,2021,nan
NYSE_ELS_2021,0.009411763598616,11.8849096225928,11.49,23.05,17.1,16.7,0.1039103342379203,0.3854884895861905,42,27,1364,841,16,0.9170516729354858,0.0829482525587081,0.5836015939712524,0.4163984358310699,0.4659458696842193,0.534054160118103,0.8583748936653137,0.1416251510381698,0.6868530511856079,0.3131469488143921,0.851929247379303,0.148070752620697,0.9378916621208192,0.0621083937585353,NYSE,ELS,2021,nan
