folder_name,market,report_length
NYSE_BWA_2019,NYSE,60542
NYSE_HST_2019,NYSE,109077
NYSE_SYT_2017,NYSE,155985
NYSE_AA_2021,NYSE,390784
NYSE_KOP_2016,NYSE,56812
NYSE_VAC_2020,NYSE,37824
NYSE_GVA_2016,NYSE,64240
NYSE_CS_2014,NYSE,241352
NYSE_RELX_2013,NYSE,247327
NYSE_VZ_2008,NYSE,100241
NYSE_CI_2014,NYSE,156098
NYSE_AROC_2021,NYSE,94660
NYSE_TM_2003,NYSE,390140
NYSE_BMI_2019,NYSE,36473
NYSE_CPA_2018,NYSE,51446
NYSE_WSM_2013,NYSE,35460
NYSE_SPG_2021,NYSE,192306
NYSE_ADM_2014,NYSE,66104
NYSE_MMM_2015,NYSE,404089
NYSE_NVS_2007,NYSE,745947
NYSE_GIS_2010,NYSE,221151
NYSE_BEST_2019,NYSE,50664
NYSE_HST_2021,NYSE,187129
NYSE_AXE_2014,NYSE,55302
NYSE_TM_2004,NYSE,434821
NYSE_HIW_2017,NYSE,16286
NYSE_LIN_2020,NYSE,361142
NYSE_DNR_2021,NYSE,188068
NYSE_HAS_2019,NYSE,104998
NYSE_OKE_2014,NYSE,74276
NYSE_OUT_2018,NYSE,40035
NYSE_REXR_2021,NYSE,91107
NYSE_WTS_2019,NYSE,124863
NYSE_VFC_2016,NYSE,149113
NYSE_CVX_2019,NYSE,120255
NYSE_ABT_2021,NYSE,394075
NYSE_VZ_2017,NYSE,76531
NYSE_CVS_2016,NYSE,171170
NYSE_NI_2015,NYSE,10359
NYSE_ES_2016,NYSE,187493
NYSE_WAB_2018,NYSE,50623
NYSE_MSI_2014,NYSE,171445
NYSE_ONB_2020,NYSE,104758
NYSE_EQR_2018,NYSE,79752
NYSE_TEL_2019,NYSE,111526
NYSE_SITC_2020,NYSE,91621
NYSE_CRD_2021,NYSE,32240
NYSE_HIG_2016,NYSE,27341
NYSE_CNX_2011,NYSE,122365
NYSE_STOR_2022,NYSE,141847
NYSE_NLY_2021,NYSE,125047
NYSE_GPS_2003,NYSE,116854
NYSE_GPN_2022,NYSE,191720
NYSE_DFS_2019,NYSE,92870
NYSE_HLT_2019,NYSE,149470
NYSE_FTV_2022,NYSE,157649
NYSE_CVX_2007,NYSE,152103
NYSE_BSX_2014,NYSE,32633
NYSE_GTI_2020,NYSE,40536
NYSE_WEC_2021,NYSE,275196
NYSE_SYY_2018,NYSE,187255
NYSE_WH_2021,NYSE,150336
NYSE_WPC_2019,NYSE,22204
NYSE_KIM_2021,NYSE,43882
NYSE_SHW_2020,NYSE,146598
NYSE_SLG_2017,NYSE,49413
NYSE_HR_2022,NYSE,69251
NYSE_MAS_2018,NYSE,67998
NYSE_VLO_2019,NYSE,64143
NYSE_SLB_2019,NYSE,266403
NYSE_UFI_2021,NYSE,82758
NYSE_ATKR_2021,NYSE,109692
NYSE_IQV_2021,NYSE,155387
NYSE_BSX_2017,NYSE,67579
NYSE_VEDL_2018,NYSE,237556
NYSE_NSP_2020,NYSE,16365
NYSE_ROK_2017,NYSE,45135
NYSE_AVB_2011,NYSE,48470
NYSE_CCI_2019,NYSE,111340
NYSE_IFF_2020,NYSE,271453
NYSE_KMB_2003,NYSE,103836
NYSE_PLD_2020,NYSE,119544
NYSE_VRS_2011,NYSE,49796
NYSE_SPGI_2015,NYSE,63422
NYSE_SE_2017,NYSE,442146
NYSE_CEIX_2020,NYSE,97366
NYSE_BAX_2008,NYSE,71117
NYSE_CBT_2017,NYSE,107200
NYSE_IQV_2019,NYSE,58276
NYSE_SNE_2018,NYSE,740378
NYSE_UIS_2021,NYSE,31157
NYSE_WPM_2019,NYSE,114569
NYSE_BERY_2019,NYSE,42212
NYSE_CVIA_2020,NYSE,58952
NYSE_GPS_2004,NYSE,175407
NYSE_SM_2019,NYSE,50564
NYSE_CVS_2010,NYSE,151303
NYSE_CNX_2013,NYSE,136842
NYSE_SPGI_2021,NYSE,139677
NYSE_LBRT_2021,NYSE,194158
NYSE_DDS_2021,NYSE,5971
NYSE_VC_2021,NYSE,64752
NYSE_CBT_2016,NYSE,103519
NYSE_CAT_2012,NYSE,151367
NYSE_CAJ_2021,NYSE,552055
NYSE_AME_2019,NYSE,33086
NYSE_RTX_2016,NYSE,49343
NYSE_BURL_2021,NYSE,129857
NYSE_HFC_2017,NYSE,55756
NYSE_USB_2021,NYSE,182955
NYSE_AMX_2020,NYSE,413138
NYSE_WPM_2020,NYSE,167390
NYSE_WGL_2017,NYSE,110920
NYSE_WHR_2017,NYSE,87924
NYSE_RDY_2015,NYSE,62303
NYSE_CVS_2014,NYSE,221387
NYSE_MMC_2006,NYSE,22808
NYSE_A_2004,NYSE,215699
NYSE_GIL_2020,NYSE,327563
NYSE_CCK_2013,NYSE,58091
NYSE_CSTM_2012,NYSE,89400
NYSE_NEM_2018,NYSE,505594
NYSE_TK_2010,NYSE,62675
NYSE_TPR_2021,NYSE,157435
NYSE_JBGS_2017,NYSE,36588
NYSE_PLD_2015,NYSE,105736
NYSE_GWW_2016,NYSE,43888
NYSE_AA_2014,NYSE,22427
NYSE_WELL_2014,NYSE,51606
NYSE_GEF_2017,NYSE,151750
NYSE_NOC_2011,NYSE,146124
NYSE_TMO_2019,NYSE,136280
NYSE_WU_2019,NYSE,194844
NYSE_DOW_2015,NYSE,399526
NYSE_HES_2006,NYSE,113210
NYSE_HIG_2019,NYSE,64783
NYSE_STM_2018,NYSE,247140
NYSE_TI_2005,NYSE,263986
NYSE_VALE_2012,NYSE,462079
NYSE_KRC_2020,NYSE,182349
NYSE_MLM_2021,NYSE,210723
NYSE_MAN_2021,NYSE,40547
NYSE_DNR_2016,NYSE,154345
NYSE_MOS_2014,NYSE,13346
NYSE_AFI_2020,NYSE,79855
NYSE_COP_2014,NYSE,312525
NYSE_HOG_2017,NYSE,16543
NYSE_NOC_2018,NYSE,168923
NYSE_STM_2020,NYSE,255995
NYSE_WM_2018,NYSE,17428
NYSE_CVIA_2019,NYSE,37956
NYSE_KSU_2017,NYSE,276155
NYSE_AU_2015,NYSE,240436
NYSE_WRI_2015,NYSE,85692
NYSE_ORA_2015,NYSE,48667
NYSE_ABT_2012,NYSE,361295
NYSE_PEP_2017,NYSE,84964
NYSE_MAS_2016,NYSE,61439
NYSE_PG_2016,NYSE,182264
NYSE_PLL_2012,NYSE,27243
NYSE_NVS_2011,NYSE,113553
NYSE_ASIX_2020,NYSE,130280
NYSE_AU_2020,NYSE,239407
NYSE_VMC_2021,NYSE,117145
NYSE_T_20200101_20210501,NYSE,87025
NYSE_PRU_2014,NYSE,90117
NYSE_PG_2001,NYSE,166202
NYSE_IRM_2018,NYSE,118039
NYSE_SNE_2016,NYSE,721527
NYSE_WF_2018,NYSE,182166
NYSE_PH_2022,NYSE,45319
NYSE_NFG_2012,NYSE,74293
NYSE_JNJ_2019,NYSE,25461
NYSE_TECK_2005,NYSE,268379
NYSE_CB_2016,NYSE,980156
NYSE_ORCL_2014,NYSE,188083
NYSE_BSX_2019,NYSE,195442
NYSE_ES_2014,NYSE,256960
NYSE_CC_2021,NYSE,22190
NYSE_CMA_2020,NYSE,189291
NYSE_NOMD_2020,NYSE,136915
NYSE_SHG_2019,NYSE,180175
NYSE_GBX_2019,NYSE,31093
NYSE_GIL_2017,NYSE,219631
NYSE_ACN_2013,NYSE,142994
NYSE_HNI_2020,NYSE,107343
NYSE_ATR_2015,NYSE,49501
NYSE_TSN_2012,NYSE,34294
NYSE_XOM_2011,NYSE,238001
NYSE_EVTC_2020,NYSE,32973
NYSE_AIG_2016,NYSE,19245
NYSE_UNM_2010,NYSE,53198
NYSE_VRS_2019,NYSE,14382
NYSE_KNL_2020,NYSE,135803
NYSE_WMT_2013,NYSE,363033
NYSE_CNHI_2017,NYSE,1058422
NYSE_BAX_2017,NYSE,188311
NYSE_OKE_2015,NYSE,74756
NYSE_SWK_2017,NYSE,18665
NYSE_BBY_2015,NYSE,74953
NYSE_GPS_2005,NYSE,174915
NYSE_CMA_2019,NYSE,114590
NYSE_RHT_2021,NYSE,88266
NYSE_PEG_2018,NYSE,101342
NYSE_MCK_2021,NYSE,167578
NYSE_CHL_2010,NYSE,263509
NYSE_CLW_2015,NYSE,36097
NYSE_CBRE_2011,NYSE,233425
NYSE_UPS_2014,NYSE,313554
NYSE_TK_2012,NYSE,65270
NYSE_NGVT_2020,NYSE,155027
NYSE_TSN_2009,NYSE,303211
NYSE_SAFE_2019,NYSE,15482
NYSE_CSTM_2013,NYSE,76557
NYSE_LXK_2010,NYSE,273866
NYSE_IDA_2020,NYSE,67931
NYSE_VEDL_2011,NYSE,98831
NYSE_ES_2015,NYSE,115960
NYSE_NVS_2005,NYSE,608080
NYSE_EIX_2021,NYSE,435526
NYSE_TT_2011,NYSE,154004
NYSE_NSP_2016,NYSE,2612
NYSE_PBR_2020,NYSE,757922
NYSE_BC_2020,NYSE,113602
NYSE_PSA_2021,NYSE,64162
NYSE_TUP_2020,NYSE,88680
NYSE_CPA_2017,NYSE,69355
NYSE_CS_2011,NYSE,268613
NYSE_HAS_2021,NYSE,241436
NYSE_SHO_2021,NYSE,151173
NYSE_EBS_2019,NYSE,18439
NYSE_ARW_2021,NYSE,155140
NYSE_HWM_2020,NYSE,115510
NYSE_BXP_2016,NYSE,59512
NYSE_MRK_2021,NYSE,526057
NYSE_KIM_2019,NYSE,114488
NYSE_AXP_2020,NYSE,263887
NYSE_RELX_2021,NYSE,333992
NYSE_ANET_2019,NYSE,62129
NYSE_XRX_2016,NYSE,249086
NYSE_PLL_2018,NYSE,57974
NYSE_SCL_2020,NYSE,100878
NYSE_DLR_2021,NYSE,114868
NYSE_CBT_2020,NYSE,156906
NYSE_EMN_2016,NYSE,116818
NYSE_H_2013,NYSE,122253
NYSE_COF_2016,NYSE,143108
NYSE_LDOS_2016,NYSE,133827
NYSE_MU_2020,NYSE,130416
NYSE_TT_2012,NYSE,147623
NYSE_SNE_2022,NYSE,780163
NYSE_GEF_2013,NYSE,6937
NYSE_LOW_2012,NYSE,173798
NYSE_SO_2018,NYSE,74132
NYSE_TIF_2016,NYSE,201262
NYSE_DEI_2019,NYSE,31298
NYSE_BAX_2007,NYSE,114703
NYSE_TEVA_2018,NYSE,74819
NYSE_WM_2012,NYSE,5505
NYSE_TCO_2018,NYSE,29552
NYSE_RDY_2010,NYSE,53448
NYSE_TPR_2018,NYSE,43258
NYSE_AMH_2019,NYSE,51545
NYSE_NVS_2021,NYSE,363399
NYSE_VNE_2019,NYSE,44184
NYSE_BEST_2020,NYSE,42280
NYSE_HIW_2020,NYSE,62241
NYSE_CTLT_2020,NYSE,116945
NYSE_MET_2017,NYSE,195683
NYSE_HBAN_2021,NYSE,308535
NYSE_MOS_2017,NYSE,184346
NYSE_WRI_2016,NYSE,95403
NYSE_RELX_2007,NYSE,273754
NYSE_CMG_2020,NYSE,282552
NYSE_SXT_2021,NYSE,188900
NYSE_HES_2019,NYSE,255714
NYSE_FMC_2011,NYSE,111806
NYSE_CTLT_2021,NYSE,138559
NYSE_SR_2021,NYSE,189298
NYSE_ABEV_2015,NYSE,155924
NYSE_HST_2020,NYSE,149923
NYSE_ARCO_2019,NYSE,44234
NYSE_FDS_2021,NYSE,120456
NYSE_UDR_2019,NYSE,58776
NYSE_AU_2021,NYSE,163157
NYSE_SPGI_2018,NYSE,95112
NYSE_FUL_2019,NYSE,44655
NYSE_CIT_2019,NYSE,21436
NYSE_ABT_2014,NYSE,260936
NYSE_MCD_2020,NYSE,38645
NYSE_A_2019,NYSE,141934
NYSE_EL_2017,NYSE,35571
NYSE_AES_2013,NYSE,133703
NYSE_IPG_2015,NYSE,172245
NYSE_LND_2017,NYSE,102132
NYSE_PCG_2018,NYSE,428114
NYSE_SJW_2018,NYSE,119487
NYSE_TSN_2021,NYSE,76879
NYSE_TNC_2019,NYSE,126875
NYSE_GEF_2018,NYSE,205636
NYSE_AGCO_2020,NYSE,52635
NYSE_MSI_2016,NYSE,45856
NYSE_JLL_2021,NYSE,356982
NYSE_KBH_2013,NYSE,81705
NYSE_LH_2018,NYSE,47813
NYSE_R_2016,NYSE,36141
NYSE_BHP_2009,NYSE,83017
NYSE_APA_2017,NYSE,274337
NYSE_CFG_2018,NYSE,65701
NYSE_IAG_2009,NYSE,75102
NYSE_SR_2020,NYSE,110156
NYSE_PM_2017,NYSE,248461
NYSE_LMT_2012,NYSE,176880
NYSE_NOC_2010,NYSE,126649
NYSE_EXC_2017,NYSE,380193
NYSE_LOW_2021,NYSE,178074
NYSE_UNF_2016,NYSE,74866
NYSE_INGR_2019,NYSE,81775
NYSE_AXE_2016,NYSE,81101
NYSE_FCX_2013,NYSE,130999
NYSE_NWN_2020,NYSE,197946
NYSE_VMC_2019,NYSE,16213
NYSE_VIPS_2018,NYSE,163236
NYSE_PXD_2022,NYSE,251963
NYSE_IRM_2020,NYSE,127353
NYSE_PVH_2020,NYSE,243350
NYSE_HD_2020,NYSE,193518
NYSE_PFE_2021,NYSE,234977
NYSE_SMG_2014,NYSE,234624
NYSE_UDR_2021,NYSE,154690
NYSE_SIG_2019,NYSE,77245
NYSE_ADP_2019,NYSE,90260
NYSE_IBM_2006,NYSE,212746
NYSE_A_2013,NYSE,142778
NYSE_KRC_2021,NYSE,158366
NYSE_UPS_2005,NYSE,123755
NYSE_FCX_2018,NYSE,120907
NYSE_ANET_2018,NYSE,62276
NYSE_CPE_2021,NYSE,166361
NYSE_LYB_2018,NYSE,103922
NYSE_TT_2015,NYSE,235779
NYSE_ZBH_2019,NYSE,25589
NYSE_HUN_2021,NYSE,216296
NYSE_VALE_2011,NYSE,255570
NYSE_ADS_2015,NYSE,88192
NYSE_LW_2021,NYSE,138368
NYSE_HES_2021,NYSE,97914
NYSE_MKC_2015,NYSE,84684
NYSE_MOS_2013,NYSE,30581
NYSE_MRO_2008,NYSE,149760
NYSE_BCE_2010,NYSE,67839
NYSE_SPOT_2018,NYSE,54308
NYSE_TFII_2020,NYSE,52720
NYSE_ARNC_2020,NYSE,178558
NYSE_VALE_2009,NYSE,397660
NYSE_IFF_2018,NYSE,179117
NYSE_GT_2018,NYSE,147582
NYSE_ZMH_2017,NYSE,25995
NYSE_OI_2021,NYSE,399617
NYSE_DIS_2013,NYSE,215938
NYSE_HASI_2020,NYSE,77209
NYSE_SWN_2020,NYSE,186257
NYSE_OC_2021,NYSE,1016764
NYSE_MMM_2019,NYSE,461043
NYSE_CL_2015,NYSE,269098
NYSE_STZ_2018,NYSE,10414
NYSE_BBY_2021,NYSE,155338
NYSE_MPC_2016,NYSE,81721
NYSE_WAT_2019,NYSE,38819
NYSE_XRX_2020,NYSE,207694
NYSE_ASX_2020,NYSE,440704
NYSE_OEC_2018,NYSE,75122
NYSE_TAK_2016,NYSE,204032
NYSE_MCK_2017,NYSE,116852
NYSE_RDY_2018,NYSE,52491
NYSE_ALLY_2020,NYSE,954620
NYSE_ZNH_2019,NYSE,156859
NYSE_GAM_2021,NYSE,113852
NYSE_CBRE_2021,NYSE,278642
NYSE_FCX_2015,NYSE,130666
NYSE_UNP_2016,NYSE,107136
NYSE_LXK_2019,NYSE,274328
NYSE_STM_2000,NYSE,79882
NYSE_ADS_2016,NYSE,136559
NYSE_A_2012,NYSE,138024
NYSE_BAH_2017,NYSE,102901
NYSE_AVNS_2018,NYSE,28131
NYSE_AYI_2021,NYSE,79908
NYSE_HUN_2015,NYSE,64663
NYSE_AEP_2020,NYSE,370178
NYSE_TJX_2011,NYSE,121186
NYSE_GPK_2020,NYSE,185726
NYSE_FLO_2016,NYSE,26271
NYSE_KO_2019,NYSE,218980
NYSE_EQT_2015,NYSE,170126
NYSE_UDR_2018,NYSE,58776
NYSE_LDOS_2018,NYSE,162874
NYSE_FDX_2017,NYSE,154983
NYSE_BVN_2021,NYSE,75901
NYSE_COF_2018,NYSE,219558
NYSE_TI_2013,NYSE,292731
NYSE_EXC_2013,NYSE,258877
NYSE_OMC_2021,NYSE,86604
NYSE_EPD_2019,NYSE,209050
NYSE_KNOP_2020,NYSE,47495
NYSE_MMC_2011,NYSE,26876
NYSE_STT_2014,NYSE,98014
NYSE_TEVA_2013,NYSE,137066
NYSE_STT_2011,NYSE,17092
NYSE_MCD_2016,NYSE,240011
NYSE_CMI_2003,NYSE,76720
NYSE_NRG_2013,NYSE,78360
NYSE_PGRE_2021,NYSE,77249
NYSE_HIW_2021,NYSE,81812
NYSE_TJX_2019,NYSE,226743
NYSE_NBL_2015,NYSE,143248
NYSE_BF_2017_2018,NYSE,68455
NYSE_CXW_2020,NYSE,127216
NYSE_BK_2018,NYSE,216452
NYSE_IAG_2012,NYSE,80462
NYSE_SYY_2012,NYSE,25116
NYSE_ZMH_2015,NYSE,26176
NYSE_KMB_2008,NYSE,168459
NYSE_CXP_2020,NYSE,132283
NYSE_AEP_2009,NYSE,246167
NYSE_CVX_2009,NYSE,191845
NYSE_CLR_2021,NYSE,48540
NYSE_KIM_2017,NYSE,97991
NYSE_GPK_2019,NYSE,169616
NYSE_ABB_2020,NYSE,256300
NYSE_STT_2019,NYSE,346475
NYSE_HIW_2019,NYSE,49754
NYSE_MSI_2019,NYSE,91325
NYSE_DOW_2021,NYSE,551220
NYSE_CBT_2021,NYSE,187875
NYSE_NTR_2022,NYSE,405125
NYSE_KSU_2020,NYSE,114836
NYSE_TGT_2015,NYSE,85560
NYSE_DIS_2010,NYSE,244755
NYSE_SYF_2018,NYSE,42472
NYSE_VOYA_2016,NYSE,71739
NYSE_RMD_2014,NYSE,270771
NYSE_ITW_2011,NYSE,46200
NYSE_UTX_2018,NYSE,91272
NYSE_BAX_2019,NYSE,219053
NYSE_NKE_2006,NYSE,353890
NYSE_UNH_2021,NYSE,186780
NYSE_INGR_2014,NYSE,29002
NYSE_TV_2016,NYSE,249998
NYSE_CWT_2013_2014,NYSE,52755
NYSE_BA_2022,NYSE,236793
NYSE_TMHC_2018,NYSE,33153
NYSE_PBI_2018,NYSE,150969
NYSE_LOW_2017,NYSE,58969
NYSE_AMP_2022,NYSE,111812
NYSE_SNE_2010,NYSE,77048
NYSE_XPO_2019,NYSE,140035
NYSE_KBH_2015,NYSE,83987
NYSE_A_2006,NYSE,103373
NYSE_SNE_2008,NYSE,120968
NYSE_CTL_2018,NYSE,75544
NYSE_ADP_2021,NYSE,119088
NYSE_SITC_2021,NYSE,93604
NYSE_BA_2018,NYSE,71631
NYSE_CCL_2016,NYSE,289521
NYSE_PG_2012,NYSE,203779
NYSE_AFG_2021,NYSE,20174
NYSE_FCAU_2016,NYSE,539976
NYSE_RCI_2018,NYSE,118717
NYSE_CAJ_2004,NYSE,302200
NYSE_KSU_2019,NYSE,52740
NYSE_CNX_2012,NYSE,176249
NYSE_TI_2015,NYSE,623964
NYSE_ODP_2021,NYSE,36973
NYSE_LXK_2014,NYSE,350655
NYSE_SLG_2020,NYSE,113001
NYSE_TRU_2016,NYSE,73657
NYSE_AZ_2019,NYSE,374033
NYSE_LEA_2021,NYSE,265645
NYSE_DOX_2017,NYSE,95613
NYSE_WMK_2018,NYSE,14760
NYSE_RCI_2015,NYSE,145761
NYSE_LXK_2013,NYSE,326395
NYSE_AVYA_2014,NYSE,95061
NYSE_NI_2019,NYSE,17921
NYSE_ZBH_2020,NYSE,78332
NYSE_DE_2019,NYSE,320288
NYSE_ZNH_2021,NYSE,227770
NYSE_CS_2021,NYSE,512356
NYSE_EBS_2020,NYSE,90040
NYSE_SE_2020,NYSE,55004
NYSE_PVH_2014,NYSE,118908
NYSE_HBAN_2018,NYSE,227272
NYSE_LII_2020,NYSE,108397
NYSE_WMK_2017,NYSE,10079
NYSE_INGR_2020,NYSE,43863
NYSE_HAS_2011,NYSE,27299
NYSE_CNX_2018,NYSE,102770
NYSE_IBM_2020,NYSE,126439
NYSE_PM_2019,NYSE,520188
NYSE_hpq_2018,NYSE,467054
NYSE_MS_2011,NYSE,174818
NYSE_BAX_2012,NYSE,569985
NYSE_GPS_2010,NYSE,323896
NYSE_NOC_2013,NYSE,140016
NYSE_PAM_2020,NYSE,346091
NYSE_KKR_2019,NYSE,148667
NYSE_LMT_2021,NYSE,191141
NYSE_HI_2019,NYSE,46961
NYSE_STAG_2021,NYSE,45593
NYSE_HPE_2018,NYSE,197533
NYSE_STM_1998,NYSE,73438
NYSE_JEC_2021,NYSE,222832
NYSE_RDS_2014,NYSE,242239
NYSE_ALB_2011,NYSE,43907
NYSE_TK_2015,NYSE,30437
NYSE_CVS_2021,NYSE,101512
NYSE_SYY_2009,NYSE,16726
NYSE_BAX_2013,NYSE,476367
NYSE_SE_2015,NYSE,330977
NYSE_MRC_2021,NYSE,105554
NYSE_LIN_2017,NYSE,272912
NYSE_COF_2019_2020,NYSE,425421
NYSE_KNL_2004,NYSE,26443
NYSE_VALE_2021,NYSE,371701
NYSE_JEC_2011,NYSE,152747
NYSE_BMY_2018,NYSE,80114
NYSE_FDX_2011,NYSE,127776
NYSE_NSC_2011,NYSE,163904
NYSE_GPS_2012,NYSE,302073
NYSE_IBM_2002,NYSE,177746
NYSE_HIG_2018,NYSE,67738
NYSE_EW_2016,NYSE,154582
NYSE_LMT_2020,NYSE,145506
NYSE_BABA_2021,NYSE,111606
NYSE_IGT_2019,NYSE,375550
NYSE_HSY_2018,NYSE,116701
NYSE_ALL_2020,NYSE,218189
NYSE_KNL_2015,NYSE,27135
NYSE_ALL_2019,NYSE,217407
NYSE_CLF_2021,NYSE,163897
NYSE_NGVT_2018,NYSE,58405
NYSE_AVNT_2019,NYSE,205416
NYSE_PNR_2020,NYSE,200081
NYSE_STM_2006,NYSE,237489
NYSE_WELL_2018,NYSE,78512
NYSE_IPG_2019,NYSE,189806
NYSE_BK_2010,NYSE,231027
NYSE_DCI_2018,NYSE,37282
NYSE_NSP_2018,NYSE,2525
NYSE_PPL_2021,NYSE,170475
NYSE_TKR_2020,NYSE,125023
NYSE_TCB_2019,NYSE,46494
NYSE_NRG_2015,NYSE,162197
NYSE_T_2015,NYSE,29590
NYSE_NEM_2019,NYSE,642019
NYSE_MAA_2019,NYSE,114494
NYSE_DOOR_2018,NYSE,75761
NYSE_MSI_2017,NYSE,42996
NYSE_TBI_2018,NYSE,52329
NYSE_CNP_2018,NYSE,150212
NYSE_SWN_2019,NYSE,4481
NYSE_PNM_2021,NYSE,134239
NYSE_NSC_2008,NYSE,115023
NYSE_GWW_2021,NYSE,151743
NYSE_AXE_2017,NYSE,86082
NYSE_GSH_2018,NYSE,53611
NYSE_TEX_2021,NYSE,64881
NYSE_LEA_2013,NYSE,27455
NYSE_AJG_2020,NYSE,43310
NYSE_MMP_2019,NYSE,79021
NYSE_GES_2016,NYSE,140419
NYSE_HIG_2020,NYSE,99355
NYSE_PRI_2018,NYSE,41300
NYSE_ROK_2018,NYSE,49278
NYSE_NVS_2016,NYSE,328191
NYSE_KOP_2020,NYSE,169934
NYSE_NVS_2014,NYSE,281222
NYSE_ATI_2020,NYSE,72087
NYSE_HT_2021,NYSE,63797
NYSE_AU_2013,NYSE,240823
NYSE_DOX_2020,NYSE,151024
NYSE_XPO_2022,NYSE,140380
NYSE_VEDL_2015,NYSE,207197
NYSE_CAJ_2006,NYSE,271786
NYSE_GVA_2020,NYSE,212604
NYSE_WNC_2019,NYSE,62267
NYSE_H_2020,NYSE,7474
NYSE_HR_2021,NYSE,48302
NYSE_STM_2014,NYSE,223959
NYSE_WHR_2014,NYSE,61635
NYSE_KSU_2018,NYSE,234675
NYSE_hpq_2020,NYSE,591774
NYSE_RLGY_2021,NYSE,77811
NYSE_IPG_2017,NYSE,183325
NYSE_WMS_2021,NYSE,115776
NYSE_FMX_2020,NYSE,117019
NYSE_SPP_2020,NYSE,328974
NYSE_VAR_2011,NYSE,91110
NYSE_DOC_2021,NYSE,138993
NYSE_STT_2020,NYSE,314173
NYSE_AEP_2011,NYSE,221460
NYSE_PKG_2020,NYSE,174660
NYSE_AROC_2018,NYSE,44171
NYSE_CNHI_2018,NYSE,875064
NYSE_HES_2020,NYSE,279275
NYSE_VMI_2014,NYSE,37664
NYSE_BCE_2011,NYSE,88336
NYSE_WDAY_2019,NYSE,145131
NYSE_CMG_2017,NYSE,12816
NYSE_AON_2020,NYSE,178204
NYSE_SNP_2014,NYSE,33888
NYSE_CLB_2020,NYSE,112377
NYSE_CVX_2002,NYSE,221839
NYSE_ALL_2006,NYSE,108412
NYSE_AM_2019,NYSE,105813
NYSE_WCN_2018,NYSE,33795
NYSE_JEC_2014,NYSE,142590
NYSE_CNDT_2019,NYSE,26399
NYSE_FHN_2019,NYSE,101497
NYSE_VMW_2022,NYSE,126923
NYSE_CTL_2017,NYSE,70158
NYSE_EW_2017,NYSE,231668
NYSE_CMA_2014,NYSE,381789
NYSE_XRX_2017,NYSE,17772
NYSE_NX_2019,NYSE,14678
NYSE_CVX_2003,NYSE,70088
NYSE_PBI_2009,NYSE,75352
NYSE_NSP_2011,NYSE,17223
NYSE_CLS_2017,NYSE,140528
NYSE_AVYA_2017,NYSE,71112
NYSE_GD_2021,NYSE,98728
NYSE_TYL_2021,NYSE,120937
NYSE_ALG_2021,NYSE,92585
NYSE_TT_2008,NYSE,145824
NYSE_HES_2005,NYSE,29482
NYSE_HUN_2014,NYSE,69430
NYSE_MKC_2013,NYSE,53094
NYSE_NOC_2021,NYSE,205124
NYSE_SUI_2019,NYSE,62739
NYSE_CWT_2016,NYSE,54136
NYSE_MRO_2007,NYSE,146032
NYSE_FDP_2021,NYSE,138241
NYSE_ARMK_2021,NYSE,116939
NYSE_EVA_2019,NYSE,42194
NYSE_TI_2019,NYSE,567293
NYSE_WLK_2021,NYSE,57317
NYSE_AVYA_2015,NYSE,75583
NYSE_FLR_2012,NYSE,112975
NYSE_GES_2020,NYSE,38302
NYSE_KRC_2013,NYSE,124404
NYSE_CAT_2011,NYSE,138264
NYSE_NBL_2014,NYSE,99591
NYSE_WMT_2005,NYSE,60928
NYSE_SCL_2019,NYSE,65798
NYSE_FMC_2015,NYSE,102228
NYSE_GPS_2019,NYSE,208910
NYSE_TMO_2016,NYSE,37100
NYSE_GWW_2013,NYSE,42007
NYSE_AMX_2013,NYSE,144330
NYSE_CHT_2009,NYSE,227266
NYSE_SLM_2021,NYSE,159263
NYSE_AXP_2015,NYSE,144829
NYSE_ADP_2017,NYSE,127671
NYSE_KEY_2020,NYSE,119840
NYSE_PFSI_2021,NYSE,127880
NYSE_GPN_2021,NYSE,143180
NYSE_CAG_2017,NYSE,191552
NYSE_AES_2012,NYSE,135165
NYSE_BA_2014,NYSE,127138
NYSE_KB_2018,NYSE,188748
NYSE_COR_2017,NYSE,45412
NYSE_DOX_2019,NYSE,90245
NYSE_VZ_2012,NYSE,80855
NYSE_BLL_2011,NYSE,103202
NYSE_CVX_2013,NYSE,51244
NYSE_CCK_2019,NYSE,99973
NYSE_GS_2020,NYSE,232017
NYSE_DD_2015,NYSE,46573
NYSE_CSTM_2020,NYSE,7232
NYSE_FAF_2020,NYSE,89077
NYSE_BCE_2007,NYSE,67416
NYSE_RDS_2007,NYSE,163763
NYSE_HES_2008,NYSE,145836
NYSE_ADS_2013,NYSE,53998
NYSE_WTI_2021,NYSE,83159
NYSE_THS_2020,NYSE,123773
NYSE_MTD_2020,NYSE,83911
NYSE_NLSN_2016,NYSE,238338
NYSE_PNC_2018,NYSE,183662
NYSE_IP_2018,NYSE,18773
NYSE_WF_2021,NYSE,330876
NYSE_LPL_2016,NYSE,222591
NYSE_CUZ_2020,NYSE,89438
NYSE_BG_2020,NYSE,66103
NYSE_RCL_2020,NYSE,132135
NYSE_EW_2018,NYSE,192101
NYSE_LYB_2021,NYSE,256665
NYSE_UNF_2012,NYSE,19977
NYSE_LOW_2004,NYSE,36988
NYSE_MET_2015,NYSE,97737
NYSE_WEC_2018,NYSE,182444
