folder_name,perspective_taking,length,readability_fog,readability_flesch_reading_ease,readability_smog,readability_automated_readability,sentiment_polarity,sentiment_subjectivity,comparative,superlative,present,past,future,ESGBERT/EnvironmentalBERT-forest_class_0,ESGBERT/EnvironmentalBERT-forest_class_1,ESGBERT/EnvironmentalBERT-action_class_0,ESGBERT/EnvironmentalBERT-action_class_1,ESGBERT/EnvironmentalBERT-environmental_class_0,ESGBERT/EnvironmentalBERT-environmental_class_1,ESGBERT/GovernanceBERT-governance_class_0,ESGBERT/GovernanceBERT-governance_class_1,ESGBERT/SocialBERT-social_class_0,ESGBERT/SocialBERT-social_class_1,ESGBERT/EnvironmentalBERT-water_class_0,ESGBERT/EnvironmentalBERT-water_class_1,ESGBERT/EnvironmentalBERT-biodiversity_class_0,ESGBERT/EnvironmentalBERT-biodiversity_class_1
NYSE_SNE_2006,0.051813444656246294,12.526023437312165,11.98,20.42,17.8,17.8,0.06574670429707259,0.37289648168028744,123,25,2365,1915,62,0.9808040857315063,0.0191957987844944,0.4844612181186676,0.5155388116836548,0.5706381797790527,0.42936182022094727,0.9285427331924438,0.07145726680755615,0.8250142931938171,0.17498567700386047,0.9492261409759521,0.05077388510107994,0.9849510192871094,0.015048999339342117
NYSE_BHC_2021,0.011061944455322024,11.225776583680107,13.49,28.37,17.2,17.8,0.17191931778779468,0.3976822901418371,62,18,722,458,17,0.9998120069503784,0.00018804933642968535,0.2673768401145935,0.7326231598854065,0.753373920917511,0.2466260939836502,0.8669856190681458,0.13301438093185425,0.4560219645500183,0.5439779758453369,0.9769249558448792,0.023074988275766373,0.999803364276886,0.000196513909031637
NYSE_RF_2019,0.011513156947931173,12.682412409014418,14.15,5.66,20.2,22.4,0.12486466045168053,0.34469587627631426,147,62,2986,1182,40,0.990672767162323,0.009327244013547897,0.6704131364822388,0.32958686351776123,0.5548033118247986,0.4451967179775238,0.6583795547485352,0.34162044525146484,0.4916945993900299,0.5083053708076477,0.9847987294197083,0.015201295726001263,0.9957472681999207,0.004252808168530464
NYSE_PEAK_2020,0.003891049826644003,11.63844736709188,16.77,9.66,21.5,24.0,0.07612952138346168,0.3332346768817874,18,28,822,613,3,0.9885329008102417,0.011467128992080688,0.5966722369194031,0.4033277630805969,0.3925771713256836,0.6074227690696716,0.7200475335121155,0.2799524962902069,0.4626726806163788,0.5373272895812988,0.8905235528945923,0.10947646200656891,0.9922996759414673,0.0077004218474030495
NYSE_ED_2013,0.004739335931358302,12.231004253949012,10.96,31.72,16.8,15.8,0.13036934307085818,0.41089827634098886,141,43,1878,1164,78,0.9860069155693054,0.013992995023727417,0.3575376570224762,0.6424623727798462,0.42201170325279236,0.57798832654953,0.9512521028518677,0.04874790459871292,0.783096969127655,0.21690306067466736,0.9304563403129578,0.06954364478588104,0.9787315130233765,0.021268416196107864
NYSE_UPS_2012,0.014165559355220922,13.008636852969834,8.99,26.51,15.6,14.5,0.12406984952145367,0.3628053172988459,439,121,4488,2466,52,0.9527149200439453,0.047285113483667374,0.5213445425033569,0.47865551710128784,0.3441399335861206,0.6558600664138794,0.9023839235305786,0.097616046667099,0.7559570670127869,0.24404297769069672,0.9367718696594238,0.06322810798883438,0.9869996309280396,0.013000386767089367
NYSE_CLNY_2019,0.0,10.581165702192141,14.03,12.26,18.9,18.6,0.08342377671228537,0.34020212875958583,16,10,362,187,14,0.978824257850647,0.02117583341896534,0.4434737265110016,0.556526243686676,0.37611061334609985,0.6238894462585449,0.7142114043235779,0.2857885956764221,0.5634334087371826,0.436566561460495,0.81050705909729,0.18949291110038757,0.9998316168785095,0.0001683953159954399
NYSE_DRE_2018,0.012244892961268178,10.303303400245593,14.6,21.33,17.5,17.0,0.16155031749859336,0.37007509731647625,14,6,287,201,8,0.9996978640556335,0.0003021645243279636,0.3266984224319458,0.6733015775680542,0.6274098753929138,0.3725900948047638,0.7891957759857178,0.21080417931079865,0.42171797156333923,0.5782819390296936,0.8970232605934143,0.10297679901123047,0.9996856451034546,0.0003143062349408865
NYSE_RRC_2021,0.0021762783268467543,12.083091121114945,11.68,21.94,17.6,17.3,0.10258835272724122,0.36921558463225174,86,49,1601,918,33,0.978549063205719,0.0214509516954422,0.5219781994819641,0.4780218303203583,0.386447936296463,0.6135520339012146,0.8701341152191162,0.1298658698797226,0.6297825574874878,0.3702174723148346,0.9274827837944031,0.07251720875501633,0.955981433391571,0.04401852563023567
NYSE_PM_2020,0.004281509117433527,13.268363214898772,12.01,18.69,17.8,18.4,0.11238357409683379,0.3920072481503264,424,117,6359,3584,222,0.9051759243011475,0.09482408314943314,0.4515414535999298,0.5484585762023926,0.5378177165985107,0.46218228340148926,0.9277759790420532,0.07222407311201096,0.7347325086593628,0.2652675211429596,0.9625778794288635,0.0374220609664917,0.9905912280082703,0.009408676065504551
NYSE_RDS_2015,0.0034188031265980235,12.349029478801851,9.7,34.05,15.3,13.9,0.10009817322204063,0.3776662873492601,188,52,2453,1312,75,0.9829471111297607,0.01705295220017433,0.44399482011795044,0.5560051202774048,0.30813562870025635,0.6918644309043884,0.9397173523902893,0.06028268113732338,0.7357587814331055,0.26424121856689453,0.9290522336959839,0.07094777375459671,0.9487358927726746,0.051264114677906036
NYSE_DIS_2019,0.0048543681465423715,11.565555865033428,13.61,18.39,17.6,18.8,0.15263820576586518,0.37459015877739266,72,33,998,501,22,0.9814562201499939,0.018543805927038193,0.45808058977127075,0.5419193506240845,0.6859560608863831,0.31404387950897217,0.8717054724693298,0.12829458713531494,0.49211585521698,0.50788414478302,0.9501575231552124,0.049842469394207,0.9547051787376404,0.04529489949345589
NYSE_NHS_2018,0.0446428471779359,11.658971965899472,12.65,21.13,17.7,17.2,0.1182654672703905,0.39545340776413046,74,37,1033,758,19,0.9997889995574951,0.00021095802367199212,0.6896342635154724,0.31036582589149475,0.3666691780090332,0.6333308219909668,0.7121782302856445,0.2878217399120331,0.4545959234237671,0.5454040765762329,0.9704633355140686,0.029536720365285873,0.9997912645339966,0.00020875285554211587
NYSE_SITC_2016,0.0,11.050763013183518,11.84,24.58,16.9,16.4,0.10435390563693749,0.3811972504392532,6,16,528,318,6,0.9997027516365051,0.0002971610811073333,0.5584686994552612,0.44153133034706116,0.6355751156806946,0.36442485451698303,0.8403638005256653,0.15963615477085114,0.5822453498840332,0.4177546501159668,0.9374558329582214,0.06254415959119797,0.9992936253547668,0.0007064694655127823
NYSE_ZEN_2021,0.0264765730190279,11.044472632617147,13.3,28.98,17.0,17.1,0.14348314574314575,0.3570791042291045,29,21,671,354,12,0.9931154847145081,0.0068844701163470745,0.3525241017341614,0.6474759578704834,0.6788649559020996,0.3211349844932556,0.824447512626648,0.17555241286754608,0.4678587019443512,0.5321413278579712,0.9732502102851868,0.02674977481365204,0.986310601234436,0.013689354993402958
NYSE_LEA_2019,0.03278688166263589,12.11665109367385,11.62,22.45,17.5,17.2,0.13735289011470198,0.361944050158859,89,46,1866,925,27,0.9313738942146301,0.06862613558769226,0.5217638611793518,0.4782361686229706,0.3864450752735138,0.6135548949241638,0.7213054895401001,0.2786944806575775,0.4039281904697418,0.5960717797279358,0.900606632232666,0.09939335286617279,0.9854163527488708,0.014583677984774113
NYSE_UFI_2020,0.008810568805916826,10.351181664862002,12.1,26.3,15.7,14.4,0.11712846618061856,0.4164183057560539,20,9,320,159,2,0.892723560333252,0.10727639496326447,0.574283242225647,0.4257168173789978,0.572486162185669,0.42751386761665344,0.912638247013092,0.08736170083284378,0.7528091073036194,0.24719089269638062,0.9238951206207275,0.07610484212636948,0.9997335076332092,0.00026651754160411656
NYSE_ADM_2017,0.009900986831357482,11.337357054268905,14.63,16.36,19.2,20.0,0.09166258812937775,0.3681557659232934,29,13,758,464,16,0.8383696675300598,0.161630317568779,0.5741368532180786,0.4258631765842438,0.4036153256893158,0.5963847041130066,0.8940477967262268,0.1059521958231926,0.6325646042823792,0.36743542551994324,0.8778054714202881,0.12219449877738953,0.9602893590927124,0.03971061483025551
NYSE_CS_2017,0.006950477241487642,12.224447783860375,11.49,21.53,17.6,17.6,0.08158696296514682,0.3363576360737707,60,23,1717,951,14,0.9703854322433472,0.029614536091685295,0.47837409377098083,0.5216259360313416,0.5573170781135559,0.4426828920841217,0.8509118556976318,0.14908814430236816,0.5369556546211243,0.46304431557655334,0.9892391562461853,0.010760817676782608,0.9711888432502747,0.028811104595661163
NYSE_VMC_2020,0.007849292331351282,11.624502617238425,10.53,25.8,16.5,16.1,0.12099697975607408,0.3716412115684553,48,27,1153,559,12,0.9924178123474121,0.007582180667668581,0.6210025548934937,0.3789973855018616,0.5442671775817871,0.4557327628135681,0.8421754837036133,0.15782451629638672,0.5743340253829956,0.4256660044193268,0.9133524894714355,0.08664753288030624,0.9265393018722534,0.0734606459736824
NYSE_B_2015,0.01785712691327954,10.5703164247782,15.58,17.68,18.7,20.3,0.12921632723337265,0.4014477813852816,29,5,330,245,10,0.9893050193786621,0.010694916360080242,0.34026092290878296,0.659739077091217,0.6794756650924683,0.32052433490753174,0.9374333620071411,0.06256669014692307,0.6287885308265686,0.37121152877807617,0.9272012710571289,0.07279863208532333,0.999811589717865,0.00018826786254066974
NYSE_PNC_2015,0.07199998080000512,11.808642669114892,12.6,20.52,18.0,18.0,0.12318366176410307,0.36558813111179095,73,21,1319,679,26,0.9998173713684082,0.00018262809317093343,0.5319178104400635,0.46808215975761414,0.7809689044952393,0.21903112530708313,0.9014023542404175,0.0985976904630661,0.7124738097190857,0.2875262200832367,0.9793689846992493,0.020631052553653717,0.9975297451019287,0.0024702870287001133
NYSE_ELAN_2019,0.0,9.955320701176145,13.28,31.82,16.0,15.2,0.17900463325162122,0.41697333456369595,23,6,210,136,4,0.9997135996818542,0.000286262744339183,0.4039592146873474,0.5960407853126526,0.5572357773780823,0.44276416301727295,0.9664051532745361,0.03359486535191536,0.3638196289539337,0.6361803412437439,0.9807224273681641,0.019277628511190414,0.9532060027122498,0.04679403454065323
NYSE_CC_2018,0.0062277574530464905,11.679320871213925,11.42,31.51,16.2,15.7,0.11201257134324323,0.3734883067250903,69,27,1190,668,55,0.999851644039154,0.000148242455907166,0.4251949191093445,0.5748050212860107,0.37102288007736206,0.6289771199226379,0.9041025042533875,0.09589746594429016,0.6360526084899902,0.3639473021030426,0.8882825970649719,0.11171742528676987,0.9993982315063477,0.0006018409039825201
NYSE_AVYA_2021,0.01818181450872434,11.443082232028438,11.17,33.95,16.0,15.6,0.14282075614995154,0.3766006899422992,42,19,969,518,21,0.998580813407898,0.001419164938852191,0.46060383319854736,0.5393961071968079,0.6668517589569092,0.3331482708454132,0.8210809230804443,0.17891910672187805,0.46928319334983826,0.5307167768478394,0.9586684107780457,0.04133159667253494,0.999711811542511,0.0002881314721889794
NYSE_MBT_2019,0.015015010506002853,12.495490710275003,12.09,20.01,18.1,18.2,0.1145624474392794,0.34256749602995074,93,58,2152,1603,37,0.9913882613182068,0.00861173402518034,0.46046072244644165,0.5395392775535583,0.6966586709022522,0.3033413887023926,0.9281800389289856,0.07181983441114426,0.7196874022483826,0.2803126573562622,0.9805106520652771,0.019489286467432976,0.9980608224868774,0.0019390975357964635
NYSE_TECK_2002,0.0,11.70860737346602,11.23,32.43,15.9,14.8,0.07977343712345748,0.3860129744159345,33,20,924,1099,70,0.9856598973274231,0.014340112917125225,0.629331648349762,0.37066832184791565,0.37220725417137146,0.6277927160263062,0.9393415451049805,0.06065838783979416,0.825620174407959,0.17437982559204102,0.7666944265365601,0.23330561816692352,0.927082359790802,0.07291775196790695
NYSE_DELL_2000,0.0,10.376673612473162,13.03,15.0,17.5,17.4,0.11189349129207625,0.35501975138767594,12,4,320,175,6,0.9891036152839661,0.010896359570324421,0.33447787165641785,0.6655221581459045,0.23959574103355408,0.7604042887687683,0.9751087427139282,0.024891212582588196,0.9227616190910339,0.07723835855722427,0.973961353302002,0.02603858709335327,0.9985936284065247,0.001406284747645259
NYSE_TREX_2020,0.002724795269101462,11.35949452606732,12.08,22.24,16.8,16.7,0.11310523998334147,0.3630322469094183,47,27,772,465,18,0.5838172435760498,0.4161827266216278,0.44419458508491516,0.5558054447174072,0.37145787477493286,0.6285420656204224,0.7414931654930115,0.2585068345069885,0.515042245388031,0.484957754611969,0.9374548196792603,0.06254513561725616,0.9901854991912842,0.009814470075070858
NYSE_AROC_2019,0.002277903809133529,11.115249939136893,12.94,21.63,17.8,17.4,0.10092581281076213,0.3957281703663759,23,19,659,379,13,0.9998669028282166,0.00013310952635947615,0.6074321269989014,0.3925679326057434,0.4726673662662506,0.5273326635360718,0.8466984033584595,0.15330153703689575,0.6531267166137695,0.34687334299087524,0.9602060914039612,0.03979383036494255,0.97998046875,0.020019521936774254
NYSE_KBH_2019,0.019556711922201837,11.625244712394771,13.64,25.83,17.2,18.1,0.14085555405965516,0.4168362381975662,103,33,1100,630,12,0.9756158590316772,0.02438412234187126,0.4730762839317322,0.5269237160682678,0.3846875727176666,0.6153124570846558,0.9167743921279907,0.08322557061910629,0.7128533720970154,0.28714659810066223,0.8702447414398193,0.12975527346134186,0.9998528957366943,0.0001470912538934499
NYSE_TXT_2020,0.013513509861213552,11.318454400906349,13.68,19.5,18.3,18.7,0.15003263663419902,0.3918294410202899,45,15,845,420,17,0.9841319918632507,0.015868009999394417,0.4286300837993622,0.5713699460029602,0.7210059762001038,0.27899399399757385,0.8755559325218201,0.12444406002759933,0.5435173511505127,0.4564826190471649,0.9575359225273132,0.04246411845088005,0.9935002326965332,0.0064998408779501915
NYSE_OC_2019,0.006333408587798946,13.544478435923091,10.06,23.26,16.5,16.1,0.11054342984551523,0.38989236409356803,355,155,7648,4457,218,0.9934549331665039,0.006545037031173706,0.6271410584449768,0.3728589415550232,0.5961411595344543,0.40385887026786804,0.9163301587104797,0.08366978168487549,0.7153032422065735,0.2846968173980713,0.9408365488052368,0.05916345864534378,0.9838616847991943,0.016138361766934395
NYSE_UFS_2021,0.02515722479332554,11.112000036904096,13.2,29.18,16.6,16.5,0.13475006734607897,0.41515290060341786,38,22,653,372,39,0.7873397469520569,0.21266020834445953,0.5745288133621216,0.42547115683555603,0.4824180006980896,0.5175820589065552,0.9443515539169312,0.05564843863248825,0.7834649682044983,0.2165350317955017,0.8983995914459229,0.10160048305988312,0.9575208425521851,0.042479246854782104
NYSE_TI_2001,0.024999937500156246,11.423624195449495,12.42,22.24,18.0,17.4,0.0591206528275493,0.3036749617784101,14,5,608,675,20,0.990883469581604,0.009116585366427898,0.7469367384910583,0.25306323170661926,0.637490451335907,0.3625095784664154,0.9460594654083252,0.05394062027335167,0.7578611373901367,0.2421388030052185,0.9810423254966736,0.018957680091261864,0.9998261332511902,0.00017383878002874553
NYSE_CTL_2014,0.022556374017763895,10.692331201917552,12.76,15.81,18.1,18.1,0.11122482699048823,0.35653036831691104,33,9,479,188,7,0.960849404335022,0.03915052488446236,0.30252283811569214,0.6974771618843079,0.5245591402053833,0.4754408597946167,0.8980332016944885,0.10196680575609207,0.6296592354774475,0.3703406751155853,0.9902163147926331,0.009783665649592876,0.9901438355445862,0.00985609833151102
NYSE_TJX_2022,0.006681514104592756,12.407812768950345,11.3,21.53,17.1,17.4,0.11631256217704414,0.3442421978809334,112,34,2498,1233,19,0.9879475831985474,0.012052399106323719,0.3944254517555237,0.6055745482444763,0.6894192099571228,0.31058087944984436,0.8006076216697693,0.19939231872558594,0.4001866579055786,0.5998134016990662,0.9824144244194031,0.01758553832769394,0.9955769777297974,0.004423119593411684
NYSE_hpq_2016,0.006049606409582189,12.936445762537062,10.65,22.65,17.3,17.4,0.1039748147186044,0.3704098010011841,368,95,3794,2200,80,0.9692261815071106,0.03077380359172821,0.45378997921943665,0.5462100505828857,0.3688088357448578,0.6311912536621094,0.908794105052948,0.091205894947052,0.7386282086372375,0.261371910572052,0.906230628490448,0.09376942366361618,0.9961913824081421,0.00380859081633389
NYSE_A_2010,0.026737953616067584,11.040534989471949,11.19,19.26,15.7,16.7,0.13208882571701144,0.34986717846537974,51,25,527,363,7,0.9998457431793213,0.0001543285179650411,0.5667209029197693,0.4332790970802307,0.5709458589553833,0.4290541410446167,0.893981397151947,0.10601851344108582,0.5637964010238647,0.43620359897613525,0.9443979263305664,0.0556020587682724,0.9847670793533325,0.015232950448989868
NYSE_CMA_2016,0.012516468213671396,12.487624717863534,12.77,9.52,19.1,19.9,0.08411578796952243,0.3507199443107504,112,62,2276,1353,30,0.979576826095581,0.020423121750354767,0.5246750712394714,0.4753248989582062,0.6166142821311951,0.3833857476711273,0.8745725750923157,0.12542738020420074,0.6042611002922058,0.39573895931243896,0.9466275572776794,0.053372517228126526,0.9972759485244751,0.0027240354102104902
NYSE_CB_2020,0.0,11.091102290249246,12.13,23.77,17.1,16.7,0.12151770956316411,0.3813267807529175,40,16,702,351,19,0.857603132724762,0.14239685237407684,0.5296570062637329,0.4703429639339447,0.1386612206697464,0.8613387942314148,0.9225453734397888,0.07745470106601715,0.8751649856567383,0.12483502924442291,0.8810997605323792,0.11890019476413727,0.938541054725647,0.06145895645022392
NYSE_BHP_2001,0.03466665742222469,12.297128333258875,11.4,30.6,16.9,16.0,0.06571598459611554,0.37868771434048715,74,45,1778,1916,44,0.9856485724449158,0.01435147412121296,0.6085752248764038,0.3914248049259186,0.4485183358192444,0.5514816641807556,0.9305944442749023,0.06940551847219467,0.6959962844848633,0.3040037155151367,0.8927170038223267,0.10728295147418976,0.9498165249824524,0.050183456391096115
NYSE_XOM_2017,0.008379885927406166,11.320117113452092,11.73,24.27,17.1,16.6,0.10303621258244536,0.35289121330217244,64,17,818,361,8,0.9998511075973511,0.00014889435260556638,0.5426766276359558,0.45732346177101135,0.33735838532447815,0.6626415848731995,0.88558030128479,0.11441970616579056,0.6649620532989502,0.3350380063056946,0.9423909783363342,0.05760901793837547,0.9733412861824036,0.026658691465854645
NYSE_VLRS_2018,0.03636362901744868,11.137111387860115,11.79,33.65,15.7,14.0,0.167308895257237,0.38151829802850196,29,47,549,316,8,0.9943327307701111,0.005667290184646845,0.6303152441978455,0.36968469619750977,0.7202247381210327,0.2797752916812897,0.9396300911903381,0.06036991998553276,0.6507372856140137,0.3492627441883087,0.9933709502220154,0.00662905303761363,0.9885126352310181,0.011487355455756187
NYSE_WMT_2019,0.011088708559605993,12.124054237445268,11.16,30.8,16.5,16.5,0.10729459858512201,0.3483356951997856,190,34,1765,1102,24,0.946379542350769,0.053620435297489166,0.37240272760391235,0.6275972723960876,0.4177665710449219,0.5822333693504333,0.823582649230957,0.17641733586788177,0.4071905016899109,0.5928094387054443,0.9741355180740356,0.025864508002996445,0.99648118019104,0.0035188139881938696
NYSE_APD_2019,0.010038609263427856,12.506525325539156,11.26,22.55,17.1,16.8,0.1233853889240143,0.3861739775107953,166,82,2778,1660,55,0.9917166233062744,0.00828335341066122,0.41815730929374695,0.5818427205085754,0.4711382985115051,0.5288617014884949,0.9148585796356201,0.08514147251844406,0.6627529859542847,0.33724701404571533,0.9142284989356995,0.08577147126197815,0.9876144528388977,0.012385583482682705
NYSE_FUL_2015,0.008670517725283895,10.692785468625344,11.29,34.76,15.3,14.1,0.1674853351361133,0.4304624201997745,41,17,525,210,12,0.9803436994552612,0.019656287506222725,0.43021395802497864,0.5697860717773438,0.5546338558197021,0.44536611437797546,0.945831298828125,0.05416868254542351,0.6024468541145325,0.39755314588546753,0.8737437129020691,0.12625625729560852,0.9707968831062317,0.02920316345989704
NYSE_UNM_2016,0.0247524629938302,10.254285259301984,12.83,30.7,16.0,15.7,0.20074061416166666,0.43443326410431665,39,7,382,119,1,0.9863580465316772,0.01364195067435503,0.5784639716148376,0.42153599858283997,0.8524286150932312,0.1475713849067688,0.9683593511581421,0.03164064511656761,0.4011023938655853,0.5988975763320923,0.9864382147789001,0.013561723753809929,0.9998087286949158,0.00019121437799185514
NYSE_HAS_2015,0.005235599353089344,10.411689738095404,12.29,31.21,15.7,15.3,0.16074994953233274,0.37748092580994147,25,10,319,191,5,0.9763811230659485,0.023618893697857857,0.5292913913726807,0.47070860862731934,0.6264887452125549,0.37351131439208984,0.908881664276123,0.09111829847097397,0.3572005331516266,0.6427994966506958,0.9646380543708801,0.03536203131079674,0.9996538162231445,0.00034617952769622207
NYSE_ALL_2003,0.17989408471212448,10.948962742791108,10.86,42.51,14.3,14.4,0.17724778555595935,0.4330019747066879,43,19,636,254,17,0.9970098733901978,0.0029901203233748674,0.8712584972381592,0.1287415474653244,0.9215960502624512,0.07840395718812943,0.966006338596344,0.033993661403656006,0.8657989501953125,0.1342010647058487,0.9952114820480347,0.004788544028997421,0.9993996620178223,0.0006003754679113626
NYSE_PSA_2020,0.005555554012346108,11.070443613182787,14.03,10.53,19.1,19.7,0.10496953888807813,0.3459707965255718,38,10,639,299,12,0.9798772931098938,0.020122768357396126,0.5502130389213562,0.4497869908809662,0.5247902870178223,0.47520971298217773,0.8074343800544739,0.19256559014320374,0.6318663358688354,0.3681336045265198,0.8934376835823059,0.10656226426362991,0.9995662569999695,0.0004337153222877532
NYSE_MAN_2018,0.03124995117195129,9.885476319734277,17.09,21.26,18.9,20.9,0.16656034919123933,0.4017328105286221,14,8,143,122,5,0.999873697757721,0.00012630588025785983,0.46943333745002747,0.5305666923522949,0.5893011689186096,0.41069886088371277,0.9624426364898682,0.03755737096071243,0.33097603917121887,0.6690239310264587,0.9564802050590515,0.04351981729269028,0.9997522234916687,0.00024776047212071717
NYSE_VNO_2019,0.0,11.615382770388596,11.42,23.56,17.0,16.1,0.08317398027231808,0.35856509705540207,46,16,921,573,35,0.9875662326812744,0.012433691881597042,0.6578915119171143,0.34210848808288574,0.23387795686721802,0.7661219835281372,0.8511141538619995,0.14888577163219452,0.7508346438407898,0.24916531145572662,0.7879029512405396,0.21209704875946045,0.9998005628585815,0.00019950867863371968
NYSE_SNE_2001,0.14705873702427233,12.526778384429136,10.45,15.41,17.0,16.7,0.07000822248416387,0.3766587747445487,71,44,2225,1873,70,0.9837881326675415,0.01621183380484581,0.5873209834098816,0.4126790463924408,0.4399319887161255,0.5600680112838745,0.9743378162384033,0.025662189349532127,0.9676310420036316,0.03236903250217438,0.9307013154029846,0.069298654794693,0.9958988428115845,0.004101126454770565
NYSE_DVN_2021,0.01031518565529022,12.571659757855482,11.33,21.43,17.8,17.5,0.13597639069413311,0.3788016673656651,114,79,2866,1626,52,0.9970527291297913,0.0029472678434103727,0.4701022207736969,0.5298977494239807,0.4185802638530731,0.5814197659492493,0.81439208984375,0.1856078952550888,0.5655027031898499,0.43449729681015015,0.8956630825996399,0.10433685034513474,0.9654920101165771,0.03450804576277733
NYSE_JEC_2020,0.001610305698823559,11.82603402700024,10.69,16.73,16.9,17.7,0.07940058171469418,0.3642683915730207,29,22,1211,906,31,0.9981550574302673,0.0018449791241437197,0.5720434188842773,0.42795664072036743,0.4309101402759552,0.5690898895263672,0.8093101382255554,0.19068986177444458,0.6299706101417542,0.3700294494628906,0.9366636872291565,0.0633363127708435,0.9840235710144043,0.01597645878791809
NYSE_CI_2016,0.04851484668169835,12.319606666897142,13.5,16.76,19.0,20.2,0.13687689842385953,0.3545352172601594,129,52,2295,1064,20,0.9959229826927185,0.004076997749507427,0.38070178031921387,0.6192982196807861,0.7718873023986816,0.22811274230480194,0.8515179753303528,0.14848200976848602,0.3674081861972809,0.6325918436050415,0.9499936103820801,0.05000638589262962,0.999077558517456,0.0009226136025972664
NYSE_ARE_2019,0.010025060144095203,11.577532733744627,11.27,15.81,17.1,17.1,0.0997365078757245,0.35177255768662685,14,25,913,448,21,0.9918368458747864,0.008163143880665302,0.5419166088104248,0.4580833911895752,0.44129857420921326,0.5587013959884644,0.8306659460067749,0.1693340390920639,0.5990687012672424,0.40093129873275757,0.8685000538825989,0.1315000355243683,0.987636923789978,0.012363044545054436
NYSE_JNJ_2011,0.0021337125082708033,12.675901259461623,10.24,24.48,16.6,16.5,0.11739458126136341,0.3655335362126025,142,55,2968,1888,77,0.9750958681106567,0.02490411326289177,0.49482399225234985,0.5051760077476501,0.6741265654563904,0.32587340474128723,0.8847604393959045,0.11523959040641785,0.6081833839416504,0.3918165862560272,0.9517422914505005,0.048257727175951004,0.9846966862678528,0.015303302556276321
NYSE_BTU_2015,0.0,11.937081471521882,11.36,23.36,17.3,16.5,0.13911059160275488,0.37329202232807346,103,64,1381,959,21,0.9771719574928284,0.022827986627817154,0.5380041599273682,0.4619958996772766,0.5176467299461365,0.4823533296585083,0.8896120190620422,0.11038795858621597,0.6943402886390686,0.30565977096557617,0.9040440917015076,0.09595593065023422,0.9470909833908081,0.05290895327925682
NYSE_GIL_2006,0.067924502669999,11.412364524015615,12.13,22.14,17.5,16.8,0.11833601490836443,0.2995825012300657,20,17,650,664,35,0.9880077242851257,0.011992225423455238,0.32726266980171204,0.6727373003959656,0.7762207984924316,0.22377920150756836,0.8547751903533936,0.14522483944892883,0.510337233543396,0.4896627962589264,0.9709112048149109,0.02908884547650814,0.9998409152030945,0.00015908354544080794
NYSE_ARNC_2018,0.0021141644578933495,11.339749955283924,11.58,24.78,16.3,16.5,0.08835748917748913,0.3773076842112135,79,25,777,457,14,0.9998262524604797,0.00017375008610542864,0.5495308041572571,0.45046913623809814,0.48557108640670776,0.514428973197937,0.8919118642807007,0.10808814316987991,0.717808187007904,0.28219178318977356,0.9287393689155579,0.07126063853502274,0.9997670650482178,0.0002329246053704992
NYSE_PII_2018,0.019801973662714963,11.019710525463898,11.89,24.37,16.6,15.5,0.1795380674963386,0.411042358866503,36,11,589,359,10,0.9857903718948364,0.01420963741838932,0.3829377293586731,0.6170622110366821,0.6739024519920349,0.3260975778102875,0.9329938888549805,0.06700604408979416,0.5681109428405762,0.43188905715942383,0.9795782566070557,0.020421769469976425,0.9922985434532166,0.007701375987380743
NYSE_KBH_2010,0.0047732685505325655,11.419548415464929,12.13,29.79,16.6,16.0,0.10194298275473096,0.39216922146616856,50,28,723,620,21,0.9949862957000732,0.005013647489249706,0.3640315532684326,0.6359684467315674,0.33229026198387146,0.6677097678184509,0.9252467751502991,0.07475325465202332,0.8235781192779541,0.1764218658208847,0.7971022129058838,0.20289772748947144,0.9951077699661255,0.004892284050583839
NYSE_TJX_2013,0.006006005404804264,11.795001854901175,11.35,31.41,16.4,16.1,0.12765646770448108,0.3753476528989781,68,46,1463,714,25,0.9933370351791382,0.0066629741340875626,0.28501492738723755,0.7149850130081177,0.7195339798927307,0.2804659903049469,0.8857821822166443,0.1142178475856781,0.549508273601532,0.450491726398468,0.9701036214828491,0.029896382242441177,0.9997401237487793,0.0002599162398837507
NYSE_BA_2017,0.010309273036457197,11.290893795286475,11.83,24.27,16.7,16.4,0.10148884087364167,0.3699109455080506,53,23,783,417,29,0.9756455421447754,0.02435438521206379,0.3932303786277771,0.6067696213722229,0.14380717277526855,0.8561928272247314,0.9658656716346741,0.03413434699177742,0.9386869072914124,0.06131310760974884,0.7890997529029846,0.21090014278888702,0.9873026013374329,0.01269727386534214
NYSE_NNN_2021,0.021857917525159146,10.922533408982428,12.8,22.45,17.8,17.1,0.11057806057032055,0.3464027011859827,24,13,595,265,7,0.9973607063293457,0.0026392629370093346,0.47460120916366577,0.525398850440979,0.6491597294807434,0.3508402705192566,0.8293392062187195,0.1706608086824417,0.3790782690048218,0.620921790599823,0.937136709690094,0.0628633201122284,0.9997795820236206,0.00022040042676962912
NYSE_GM_2021,0.00998573395251541,12.681368496235457,11.27,21.84,17.7,17.5,0.12671004659406737,0.393959077361137,178,78,3348,1514,98,0.9889450073242188,0.011054915376007557,0.3582322597503662,0.6417677998542786,0.508681058883667,0.491318941116333,0.8701321482658386,0.1298678070306778,0.5713935494422913,0.42860648036003113,0.9617600440979004,0.03823988884687424,0.984919548034668,0.015080389566719532
